MarketDate,ClosingPrice,SettlementPrice
2022-11-23,668.00,660.00
2022-11-24,669.00,670.50
2022-11-25,691.00,676.50
2022-11-28,694.00,691.00
2022-11-29,718.50,717.50
2022-11-30,724.00,720.50
2022-12-01,727.50,732.00
2022-12-02,749.50,740.50
2022-12-05,752.50,758.00
2022-12-06,752.50,751.00
2022-12-07,735.50,748.00
2022-12-08,761.00,749.00
2022-12-09,788.50,782.00
2022-12-12,780.00,785.50
2022-12-13,782.50,773.00
2022-12-14,781.50,776.50
2022-12-15,804.00,791.50
2022-12-16,794.50,800.50
2022-12-19,767.00,776.50
2022-12-20,777.00,773.50
2022-12-21,799.50,782.50
2022-12-22,788.00,797.50
2022-12-23,796.50,788.50
2022-12-26,800.00,793.00
2022-12-27,809.50,803.00
2022-12-28,810.00,806.50
2022-12-29,819.00,813.00
2022-12-30,837.50,830.00
2023-01-03,830.00,827.00
2023-01-04,824.50,828.00
2023-01-05,817.50,819.00
2023-01-06,828.00,818.50
2023-01-09,799.00,806.00
2023-01-10,813.50,808.00
2023-01-11,822.00,818.00
2023-01-12,828.50,825.00
2023-01-13,854.00,842.50
2023-01-16,804.00,817.50
2023-01-17,806.50,807.00
2023-01-18,815.50,812.50
2023-01-19,826.50,823.00
2023-01-20,836.00,829.50
2023-01-30,838.50,844.50
2023-01-31,831.50,839.00
2023-02-01,831.50,835.00
2023-02-02,806.00,819.50
2023-02-03,817.00,808.50
2023-02-06,817.00,810.50
2023-02-07,802.50,805.50
2023-02-08,810.00,803.50
2023-02-09,824.00,819.00
2023-02-10,824.00,821.00
2023-02-13,795.50,810.50
2023-02-14,809.00,799.50
2023-02-15,814.50,815.50
2023-02-16,823.50,819.50
2023-02-17,836.50,831.00
2023-02-20,840.00,835.00
2023-02-21,856.50,855.50
2023-02-22,846.00,850.00
2023-02-23,853.50,855.00
2023-02-24,858.50,855.50
2023-02-27,836.00,845.00
2023-02-28,836.50,835.00
2023-03-01,852.50,842.50
2023-03-02,855.50,852.50
2023-03-03,859.00,857.50
2023-03-06,845.50,843.00
2023-03-07,854.50,851.00
2023-03-08,854.50,853.50
2023-03-09,859.50,852.50
2023-03-10,855.50,867.50
2023-03-13,876.50,868.50
2023-03-14,861.50,874.00
2023-03-15,868.50,871.00
2023-03-16,837.00,850.50
2023-03-17,847.50,838.00
2023-03-20,816.00,832.50
2023-03-21,810.00,817.00
2023-03-22,791.00,799.00
2023-03-23,777.00,787.00
2023-03-24,790.50,781.50
2023-03-27,799.00,794.00
2023-03-28,806.00,801.00
2023-03-29,811.50,809.50
2023-03-30,825.50,817.50
2023-03-31,830.00,831.50
2023-04-03,808.00,824.00
2023-04-04,797.50,801.00
2023-04-06,793.00,794.50
2023-04-07,795.50,791.50
2023-04-10,777.00,786.50
2023-04-11,798.50,786.00
2023-04-12,788.00,793.50
2023-04-13,769.00,775.00
2023-04-14,768.50,776.00
2023-04-17,775.50,768.00
2023-04-18,784.00,785.00
2023-04-19,777.50,782.00
2023-04-20,761.50,767.50
2023-04-21,730.50,744.50
2023-04-24,721.50,724.50
2023-04-25,711.00,719.00
2023-04-26,716.50,709.50
2023-04-27,713.50,721.00
2023-04-28,714.00,715.00
2023-05-04,698.50,704.50
2023-05-05,697.50,687.00
2023-05-08,721.50,705.00
2023-05-09,714.00,722.00
2023-05-10,724.00,723.50
2023-05-11,698.50,711.00
2023-05-12,697.00,696.00
2023-05-15,725.00,715.50
2023-05-16,723.50,726.00
2023-05-17,747.50,732.50
2023-05-18,746.50,746.50
2023-05-19,736.00,735.50
2023-05-22,716.00,728.50
2023-05-23,707.00,715.50
2023-05-24,682.50,696.50
2023-05-25,681.00,682.50
2023-05-26,709.50,685.50
2023-05-29,719.00,709.50
2023-05-30,707.50,714.00
2023-05-31,711.00,702.50
2023-06-01,743.00,724.50
2023-06-02,745.50,743.00
2023-06-05,759.00,756.50
2023-06-06,766.50,769.50
2023-06-07,770.00,770.50
2023-06-08,791.00,785.00
2023-06-09,812.00,800.00
2023-06-12,785.50,796.00
2023-06-13,801.50,792.50
2023-06-14,804.50,804.00
2023-06-15,815.50,814.00
2023-06-16,815.00,810.50
2023-06-19,809.50,814.00
2023-06-20,806.50,805.50
2023-06-21,797.50,800.50
2023-06-26,797.00,791.50
2023-06-27,824.00,810.50
2023-06-28,830.50,823.50
2023-06-29,830.50,828.50
2023-06-30,822.50,833.00
2023-07-03,819.00,821.50
2023-07-04,821.00,822.00
2023-07-05,828.00,821.50
2023-07-06,829.50,828.00
2023-07-07,812.50,824.00
2023-07-10,795.50,806.50
2023-07-11,807.00,804.00
2023-07-12,825.00,816.00
2023-07-13,829.00,828.00
2023-07-14,849.00,840.00
2023-07-17,832.50,839.50
2023-07-18,845.00,839.00
2023-07-19,834.00,835.00
2023-07-20,849.50,847.50
2023-07-21,846.50,842.50
2023-07-24,843.00,845.00
2023-07-25,856.50,851.00
2023-07-26,866.00,865.00
2023-07-27,848.50,857.50
2023-07-28,834.50,837.00
2023-07-31,841.50,830.50
2023-08-01,838.50,840.00
2023-08-02,831.00,835.50
2023-08-03,810.50,820.00
2023-08-04,817.50,821.00
2023-08-07,814.50,813.00
2023-08-08,815.50,819.00
2023-08-09,819.50,814.50
2023-08-10,812.50,821.50
2023-08-11,829.50,822.50
2023-08-14,818.50,821.00
2023-08-15,827.50,821.00
2023-08-16,826.50,825.00
2023-08-17,854.50,835.00
2023-08-18,862.50,856.00
2023-08-21,870.00,863.00
2023-08-22,900.50,880.50
2023-08-23,903.50,906.50
2023-08-24,885.50,897.00
2023-08-25,892.50,888.00
2023-08-28,887.50,889.50
2023-08-29,880.00,882.00
2023-08-30,893.00,887.00
2023-08-31,929.50,916.00
2023-09-01,923.00,918.50
2023-09-04,919.50,919.00
2023-09-05,915.50,924.00
2023-09-06,918.00,918.50
2023-09-07,910.00,915.50
2023-09-08,903.00,907.00
2023-09-11,930.00,908.50
2023-09-12,935.00,932.00
2023-09-13,935.00,938.00
2023-09-14,940.00,918.00
2023-09-22,768.00,763.00
2023-09-25,743.50,752.50
2023-09-26,743.00,0.00
